% Grid
-60,-55,-50,-45,-44,-43.5,-43,-42.5,-42,-41.5,-41,-40.5,-40,-39.5,-39,-38.5,-38,-37.5,-37,-36.5,-36,-35.5,-35,-34.5,-34,-33.5,-33,-32.5,-32,-31.5,-31,-30.5,-30,-29.5,-29,-28.5,-28,-27.5,-27,-26.5,-26,-25.5,-25,-24.5,-24,-23.5,-23,-22.5,-22,-21.5,-21,-20.5,-20,-19.5,-19,-18.5,-18,-17.5,-17,-16.5,-16,-15.5,-15,-14.5,-14,-13.5,-13,-12.5,-12,-11.5,-11,-10.5,-10,-9.5,-9,-8.5,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41,41.5,42,42.5,43,43.5,44,45,50,55,60
-60,-55,-50,-45,-44,-43.5,-43,-42.5,-42,-41.5,-41,-40.5,-40,-39.5,-39,-38.5,-38,-37.5,-37,-36.5,-36,-35.5,-35,-34.5,-34,-33.5,-33,-32.5,-32,-31.5,-31,-30.5,-30,-29.5,-29,-28.5,-28,-27.5,-27,-26.5,-26,-25.5,-25,-24.5,-24,-23.5,-23,-22.5,-22,-21.5,-21,-20.5,-20,-19.5,-19,-18.5,-18,-17.5,-17,-16.5,-16,-15.5,-15,-14.5,-14,-13.5,-13,-12.5,-12,-11.5,-11,-10.5,-10,-9.5,-9,-8.5,-8,-7.5,-7,-6.5,-6,-5.5,-5,-4.5,-4,-3.5,-3,-2.5,-2,-1.5,-1,-0.5,0,0.5,1,1.5,2,2.5,3,3.5,4,4.5,5,5.5,6,6.5,7,7.5,8,8.5,9,9.5,10,10.5,11,11.5,12,12.5,13,13.5,14,14.5,15,15.5,16,16.5,17,17.5,18,18.5,19,19.5,20,20.5,21,21.5,22,22.5,23,23.5,24,24.5,25,25.5,26,26.5,27,27.5,28,28.5,29,29.5,30,30.5,31,31.5,32,32.5,33,33.5,34,34.5,35,35.5,36,36.5,37,37.5,38,38.5,39,39.5,40,40.5,41,41.5,42,42.5,43,43.5,44,45,50,55,60
% Data
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.043553,0.051674,0.058775,0.076889,0.089975,0.102008,0.112981,0.122886,0.131716,0.139465,0.146128,0.151699,0.156171,0.15954,0.161798,0.16294,0.16296,0.16185,0.154517,0.15257,0.155524,0.157335,0.158031,0.15764,0.156187,0.1537,0.150204,0.145727,0.140293,0.13393,0.126664,0.118525,0.109544,0.099756,0.055772,0.051749,0.047299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.050952,0.078096,0.10714,0.13691,0.167031,0.21695,0.236458,0.284005,0.31515,0.345942,0.376361,0.406388,0.436004,0.465189,0.493926,0.522195,0.549975,0.577249,0.603993,0.62703,0.647582,0.667555,0.686935,0.705713,0.723884,0.741446,0.77842,0.799231,0.819129,0.838101,0.856132,0.873209,0.873146,0.888158,0.902231,0.915349,0.927498,0.938671,0.94886,0.958064,0.966282,0.973517,1.00153,1.007414,1.012156,1.01575,0.998616,1.003464,1.007352,1.010282,1.012255,1.013275,1.013344,1.012466,1.010648,1.007894,1.004212,1.017624,1.007732,0.996827,0.984936,0.958416,0.951791,0.944517,0.936596,0.928029,0.918818,0.908964,0.89847,0.887337,0.875569,0.866954,0.844913,0.822278,0.799083,0.775359,0.751138,0.718508,0.699752,0.681244,0.662985,0.644978,0.627223,0.609724,0.582822,0.555791,0.528764,0.501777,0.474863,0.448058,0.421396,0.394913,0.368646,0.342633,0.316916,0.291544,0.24182,0.208257,0.182029,0.156922,0.133213,0.111359,0.092143,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.080334,0.116523,0.155763,0.196866,0.239406,0.283191,0.328123,0.374143,0.421211,0.467274,0.49804,0.530259,0.563926,0.59904,0.664962,0.710409,0.756268,0.802525,0.849164,0.89617,0.943525,0.971775,1.007413,1.043211,1.079169,1.115289,1.151569,1.18801,1.224613,1.261378,1.298305,1.335395,0.63607,0.898743,1.212815,1.393816,1.57629,1.759806,1.94409,2.128965,2.314311,2.500041,2.686096,2.872429,3.059007,3.245804,3.354428,3.47893,3.597268,3.709443,3.815463,4.032999,4.136374,4.237632,4.336771,4.433789,4.528683,4.621452,4.599434,4.67899,4.750469,4.813872,4.869204,4.916471,4.955682,5.0774,5.074194,5.068646,5.060759,5.050535,5.037979,5.023093,4.856417,4.844171,4.825386,4.800073,4.768246,4.729921,4.685118,4.65302,4.547527,4.44169,4.335517,4.229016,4.122196,4.015068,3.682263,3.619139,3.553982,3.486806,3.417628,3.322873,3.158245,2.996966,2.839047,2.684504,2.533353,2.385614,2.241311,2.100475,1.963139,1.829349,1.706386,1.58188,1.425843,1.256551,1.096276,1.237398,1.194185,1.152058,1.111023,1.071085,1.032249,0.994525,0.957919,0.922806,0.873128,0.824494,0.77693,0.730461,0.685112,0.64091,0.579907,0.54525,0.513299,0.484155,0.457923,0.434707,0.394502,0.348599,0.304686,0.262861,0.223269,0.186145,0.151899,0.121283,0.095754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.071331,0.107162,0.150013,0.196755,0.246378,0.298487,0.352904,0.409536,0.468333,0.532564,0.572036,0.614708,0.660553,0.709541,0.761642,0.81683,0.875076,0.936359,0.993297,1.05819,1.124512,1.192248,1.234479,1.288555,1.344013,1.009444,1.281758,1.58122,1.900026,2.234316,2.582028,2.941986,3.313481,3.695664,3.944241,4.199184,4.460489,4.728151,5.002166,5.282533,5.724637,6.0345,6.348776,6.667452,6.832623,7.088145,7.342598,7.595978,7.848278,8.099494,8.349622,8.598659,8.846603,5.48522,6.711421,7.970615,9.10011,10.620807,11.53104,12.433138,13.326756,14.211643,15.087611,15.954519,16.812257,17.660741,18.499902,18.988858,19.578639,20.119857,20.612562,21.436084,21.746612,22.039551,22.314908,22.572692,22.812913,23.035582,23.240713,22.738704,22.956998,23.124778,23.242117,23.309103,23.411845,23.135302,22.846819,22.546428,22.234167,21.910074,21.574196,21.226582,20.075496,19.81628,19.524499,19.200164,18.573126,17.664645,16.765077,15.874815,14.994336,14.124225,13.265208,12.418191,11.584322,10.765072,7.899771,7.594183,6.686179,6.024912,5.3864,4.771032,4.179375,3.612297,3.071183,2.558373,2.078095,1.638605,1.25736,5.214006,5.744574,5.520722,5.303888,5.094076,4.89129,4.695536,4.506821,4.325151,4.041435,3.681985,3.338145,3.010168,2.698401,2.403317,2.125584,1.866145,1.626357,1.408181,1.214451,1.314465,1.20062,1.125737,1.129014,1.048548,0.972212,0.900065,0.832179,0.768641,0.709561,0.655065,0.605305,0.560448,0.520678,0.48222,0.422044,0.364964,0.311068,0.260501,0.21351,0.170546,0.1325,0.101214,0.080295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09001,0.126129,0.168124,0.213888,0.262611,0.313935,0.367683,0.423762,0.482118,0.542719,0.605546,0.670583,0.717969,0.766342,0.817866,0.872509,0.930244,0.991043,1.054882,1.121738,1.191591,1.264424,1.340221,1.418967,1.184257,1.456081,1.749214,2.059046,2.383083,2.719894,3.068611,3.428688,3.799771,4.181621,4.574077,4.91681,5.194844,5.479278,5.770106,6.06732,6.370917,6.680891,6.997239,7.319959,7.623941,7.958161,8.067914,8.343013,8.617081,5.850642,7.074973,8.334051,9.61903,10.925039,12.249196,13.589696,14.945357,16.132647,17.040613,17.924208,18.783391,20.435609,21.368718,22.292536,23.207008,24.112087,25.007737,25.893925,26.770626,26.957856,27.572455,28.138767,28.656834,29.126711,30.148071,30.42965,30.693677,30.940163,31.169116,31.380549,30.901672,31.1206,31.289348,31.407991,31.476623,31.495349,31.464296,31.782655,31.428424,31.062284,30.684267,30.294407,29.161136,28.839051,28.48453,28.097597,27.67828,27.226611,26.742626,26.192979,25.173993,24.162983,23.160132,22.165655,21.179803,20.20287,17.514164,16.984007,16.458102,15.936519,15.011964,14.193794,13.397217,12.622235,11.868853,11.137076,10.426908,9.738358,9.071432,8.426141,8.167607,7.058311,6.180574,5.591868,6.737833,6.490404,6.249938,6.016435,5.789895,5.570319,5.145873,4.75765,4.38458,4.026744,3.684248,3.357229,3.045865,2.750387,2.471104,2.208426,1.287397,1.12305,1.203989,1.043459,1.366587,1.278499,1.19446,1.114514,1.038716,0.967135,0.899854,0.836973,0.778614,0.724918,0.676043,0.617404,0.55194,0.489608,0.430457,0.374558,0.322019,0.273005,0.227788,0.186825,0.150909,0.12143,0.100596,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.09712,0.132746,0.174058,0.219172,0.267311,0.318118,0.371414,0.427099,0.485119,0.545438,0.608036,0.672898,0.740013,0.790696,0.842,0.896441,0.953986,1.014609,1.078282,1.144983,1.214688,1.28738,1.363042,0.823485,1.080935,1.316647,1.567886,2.281244,2.606293,2.943491,3.292223,3.652089,4.022822,4.404239,4.796212,5.198653,5.52355,5.816526,6.115908,6.42169,6.733865,7.052429,7.377376,7.708702,8.046405,8.390482,8.740931,5.834864,7.052469,8.307957,9.591286,10.896914,12.221564,13.563183,14.920428,16.292382,17.678405,19.078034,20.040219,20.994513,21.924395,22.829835,23.710814,25.386891,26.329493,27.262679,28.186416,29.100677,30.00544,30.266434,30.941465,31.568319,32.147025,32.677624,33.160167,33.594712,34.629058,34.887516,35.128449,35.351868,34.883999,35.128557,35.323069,35.467604,35.562249,35.607105,35.602288,35.547935,36.11747,35.730735,35.332111,34.921627,34.499318,33.512824,33.127389,32.709639,32.259607,31.777334,31.262863,30.716245,30.470443,29.393968,28.325231,27.264371,26.211545,25.166938,24.130759,22.019703,21.380085,20.744519,20.113051,19.485736,18.302296,17.42946,16.578185,15.748472,14.940321,14.153732,13.388704,12.645239,12.008343,10.538265,9.193735,7.997844,6.983204,6.192206,7.203193,6.944078,6.6919,6.446655,6.208341,5.698418,5.29601,4.908666,4.536435,4.179384,3.837592,3.511163,3.200226,2.366549,2.129603,1.917355,1.730027,1.598828,1.319093,1.11172,1.395912,1.307983,1.224099,1.144307,1.068666,0.997249,0.930146,0.867464,0.80933,0.755893,0.684263,0.616132,0.55116,0.489385,0.430862,0.375671,0.323931,0.275825,0.231643,0.191856,0.157246,0.129083,0.109192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.102744,0.137592,0.178077,0.222435,0.269901,0.32011,0.372875,0.428091,0.485699,0.545661,0.607954,0.672563,0.739477,0.808689,0.863575,0.917861,0.975266,1.035758,1.099312,1.165899,1.235499,1.30809,1.383654,0.928322,1.227708,1.596831,1.938918,2.206597,2.490835,3.154139,3.502723,3.862293,4.232639,4.613616,5.005122,5.407083,5.819449,6.129197,6.437221,6.751654,7.072488,7.399718,7.733338,8.073343,8.41973,8.772496,5.050729,6.610912,8.06194,10.730224,12.054209,13.396088,14.754261,16.127644,17.515478,18.917218,20.332466,21.76092,23.202354,23.937812,24.938045,25.913869,26.865256,27.792186,28.694647,30.363628,31.315382,32.257656,33.190428,34.113682,34.237652,34.924701,35.563716,36.154725,36.697765,37.192883,37.640136,38.039591,39.084501,39.31994,38.873129,39.143356,39.36367,39.534137,39.654839,39.72587,39.74734,39.719378,39.642129,39.515758,40.041305,39.610409,39.167681,38.296607,37.880607,37.432399,36.952025,36.439531,35.894971,35.318402,34.709892,34.755425,33.622145,32.496472,31.378518,30.268412,29.166298,27.290162,26.536942,25.787576,25.042092,24.30052,23.562897,22.422122,21.473177,20.545782,19.639936,18.755637,17.892886,17.051681,16.232021,14.648976,13.059233,11.570226,10.192942,8.942997,7.842268,6.920085,7.649986,7.379314,7.115555,6.858703,6.251995,5.8354,5.433816,5.047277,4.675825,4.319509,3.64179,3.330832,3.044425,2.782753,2.546033,2.334514,2.077166,1.738942,1.44504,1.207528,1.423482,1.335647,1.251848,1.172136,1.096574,1.02524,0.958228,0.895653,0.824764,0.750785,0.679972,0.612345,0.547936,0.48679,0.428966,0.374557,0.323695,0.276582,0.233531,0.19504,0.16189,0.135269,0.116712,NaN,NaN,NaN,NaN,NaN,NaN,NaN
