NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020864,0.020248,0.019673,0.023529,0.022853,0.022225,0.021646,0.021115,0.020633,0.020199,0.019814,0.019477,0.019188,0.018947,0.018756,0.018613,0.01852,0.018477,0.020933,0.02248,0.022422,0.022423,0.022483,0.0226,0.022775,0.023007,0.023295,0.023641,0.024043,0.024501,0.025017,0.025588,0.026217,0.026902,0.039173,0.040618,0.042152,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.029563,0.026807,0.024128,0.021525,0.019,0.015674,0.015552,0.009118,0.007266,0.005487,0.003821,0.002417,0.001843,0.00262,0.003981,0.005473,0.006987,0.008489,0.009966,0.01016,0.0074,0.00638,0.007855,0.010907,0.014637,0.018705,0.01867,0.019634,0.020559,0.021445,0.022292,0.0231,0.02303,0.020009,0.017881,0.016919,0.017289,0.018912,0.021534,0.024885,0.028768,0.033064,0.037821,0.038299,0.038726,0.039101,0.035071,0.031951,0.029573,0.028059,0.027509,0.027957,0.02936,0.031612,0.034584,0.038159,0.042244,0.047103,0.046778,0.046391,0.045943,0.041849,0.035591,0.030504,0.027009,0.025585,0.02647,0.029439,0.033992,0.039674,0.046188,0.048483,0.046469,0.044386,0.042233,0.040014,0.03773,0.032199,0.028447,0.025553,0.023696,0.023027,0.023586,0.025271,0.027789,0.024326,0.020809,0.017265,0.013746,0.010382,0.007535,0.006179,0.007374,0.010385,0.014186,0.018367,0.030258,0.029757,0.035514,0.041419,0.047473,0.053683,0.060056,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0349,0.030372,0.025947,0.021619,0.017388,0.013263,0.009294,0.005686,0.003562,0.004536,0.004305,0.008303,0.013169,0.01829,0.020354,0.023582,0.026795,0.029996,0.033183,0.036357,0.039519,0.036896,0.034675,0.033141,0.032377,0.03244,0.033342,0.035047,0.037488,0.040583,0.044252,0.048428,0.30228,0.2576,0.1927,0.16885,0.1453,0.12205,0.099206,0.076956,0.05587,0.037789,0.028912,0.036672,0.054406,0.075447,0.11054,0.050649,0.053866,0.11511,0.18428,0.17099,0.18076,0.1907,0.20078,0.21101,0.22138,0.2319,0.23666,0.19257,0.16668,0.16643,0.19162,0.23452,0.28808,0.36447,0.36589,0.36742,0.36906,0.37082,0.3727,0.3747,0.30879,0.23829,0.19131,0.18462,0.22153,0.28628,0.36561,0.35483,0.34288,0.33117,0.31971,0.3085,0.29756,0.28692,0.50838,0.32957,0.16237,0.0965,0.23876,0.25912,0.20949,0.16192,0.11879,0.086876,0.08087,0.10544,0.14606,0.19304,0.2429,0.29438,0.34344,0.38371,0.45609,0.57958,0.70495,0.087652,0.079487,0.073801,0.070967,0.071192,0.074404,0.080283,0.088403,0.10063,0.092717,0.08488,0.077119,0.069432,0.061815,0.054267,0.039551,0.030485,0.022052,0.01486,0.01116,0.013974,0.007212,0.009226,0.014326,0.020367,0.026781,0.033418,0.040235,0.047224,0.054389,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.034123,0.028999,0.023993,0.019095,0.01431,0.009686,0.005492,0.003585,0.006451,0.014158,0.010953,0.01149,0.015392,0.020917,0.02719,0.033917,0.041005,0.048432,0.059845,0.065433,0.071112,0.076886,0.067843,0.067844,0.06842,0.4007,0.32727,0.25503,0.18424,0.11614,0.058823,0.061123,0.11958,0.19748,0.14167,0.1292,0.1698,0.23865,0.31938,0.40673,0.47396,0.51693,0.56057,0.60492,0.55066,0.52301,0.50495,0.49705,0.49959,0.51249,0.53535,0.56751,0.60828,4.2831,3.6982,3.1194,3.0333,1.7761,1.5079,1.243,0.98305,0.73257,0.50544,0.35128,0.37676,0.55996,0.80096,2.1354,0.97181,0.76326,1.8607,2.4593,2.5682,2.6798,2.7938,2.9103,3.0292,3.1505,3.2743,2.3666,1.6501,1.411,1.8381,2.6324,2.7803,2.6872,2.5968,2.5088,2.4234,2.3407,2.261,2.1848,2.0846,0.98527,0.8241,1.8563,1.1025,0.86508,0.6957,0.6487,0.74872,0.95314,1.2137,1.5054,1.8175,2.1455,8.023,6.9677,7.2974,7.3168,7.3413,7.3707,7.4051,7.4445,7.4889,7.5384,7.5928,7.6523,7.7168,9.4245,1.8751,1.7025,1.5346,1.371,1.2112,1.0548,0.90168,0.75156,0.6285,0.49316,0.36012,0.23138,0.11932,0.1079,0.21449,0.34346,0.47805,0.61573,0.756,0.12517,0.13476,0.12503,0.1034,0.090233,0.077779,0.06603,0.055002,0.044781,0.035602,0.028037,0.0233,0.02296,0.027118,0.022346,0.014497,0.00896,0.010409,0.01719,0.025404,0.03412,0.043139,0.052419,0.061963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.033129,0.027861,0.022719,0.017699,0.012818,0.008181,0.004418,0.004608,0.008481,0.01312,0.017972,0.02294,0.021943,0.022271,0.02465,0.028626,0.033718,0.039601,0.046089,0.053085,0.060547,0.068456,0.076813,0.085625,0.38054,0.30699,0.23474,0.16418,0.097381,0.049602,0.075939,0.13922,0.2083,0.27924,0.35131,0.36319,0.3258,0.31111,0.32206,0.35681,0.4104,0.47793,0.55598,0.64255,0.77987,0.82749,0.71819,0.69362,0.67758,4.5376,3.945,3.3586,2.7783,2.2048,1.641,1.0976,0.62535,1.3967,0.92711,1.3691,2.2413,1.5623,1.8172,2.0786,2.3452,2.6162,2.8912,3.1702,3.4532,2.8222,2.6207,3.0159,3.8315,4.874,6.4789,6.6013,6.7265,6.8545,6.9853,7.119,5.405,4.794,4.3723,4.1854,4.2609,4.5901,5.1348,6.2837,6.199,6.1169,6.0374,5.9603,5.4341,4.4318,3.636,3.1724,3.1724,3.6346,4.4261,4.7315,4.4677,4.214,3.9715,3.7421,3.5284,3.334,8.438,6.3221,4.5222,3.471,2.5281,2.5257,2.5271,2.5322,2.541,2.5536,2.5699,2.59,2.614,2.642,3.8308,5.651,7.5382,9.4778,2.0202,1.848,1.6804,1.5172,1.358,1.2026,1.0805,0.93887,0.79927,0.66152,0.52551,0.39146,0.26075,0.1412,0.094856,0.18835,0.41818,0.54589,0.4806,0.60471,0.10485,0.092633,0.081364,0.071124,0.06206,0.054415,0.048552,0.044914,0.043881,0.045541,0.049615,0.043087,0.033964,0.025131,0.016837,0.010225,0.009621,0.015749,0.023961,0.032819,0.042023,0.051509,0.061273,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032828,0.027484,0.022271,0.017188,0.01226,0.007629,0.004178,0.005223,0.009357,0.014104,0.019044,0.024097,0.029247,0.027862,0.028148,0.030144,0.033592,0.038172,0.043624,0.049768,0.056499,0.063755,0.071508,0.45196,0.36472,0.31461,0.26427,0.12086,0.062283,0.059647,0.1165,0.18426,0.25462,0.32626,0.3989,0.47256,0.4581,0.42447,0.4094,0.41473,0.44007,0.48313,0.54088,0.61065,0.69044,0.77897,0.87544,4.6732,4.0752,3.4841,2.8997,2.3223,1.7537,1.2008,0.6951,0.44018,0.75669,1.2738,1.3356,0.61673,1.0393,1.9762,2.9913,3.1627,3.4321,3.7057,3.9832,4.2649,4.5508,4.2056,3.7924,3.8124,4.2542,5.013,5.9821,7.0938,8.6378,8.7688,8.9029,9.0402,7.4086,6.7357,6.2047,5.8399,5.6644,5.6931,5.9261,6.3492,8.1575,8.0743,7.9943,7.9171,7.8427,6.42,5.5892,4.9816,4.6637,4.6841,5.0384,5.6726,6.7896,6.5246,6.2687,6.0223,5.7861,5.5609,5.3482,7.2798,5.0473,3.0705,2.082,3.1659,1.3682,1.3767,1.3826,1.386,1.3869,1.3852,1.381,1.3745,1.3305,2.1645,3.8275,5.6498,7.5409,9.4852,2.1013,1.9289,1.7614,1.5982,1.4392,1.3158,1.1704,1.0274,0.88657,0.7476,0.61033,0.47475,0.34136,0.37766,0.25682,0.32164,0.50637,0.32738,0.44831,0.57254,0.096829,0.086336,0.077033,0.069084,0.062718,0.058205,0.055804,0.055661,0.057733,0.061803,0.053964,0.044455,0.035181,0.026199,0.017731,0.010794,0.009498,0.015351,0.023579,0.032517,0.041822,0.051419,0.061301,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.032658,0.027235,0.02195,0.016802,0.011826,0.007204,0.004097,0.005804,0.010128,0.01497,0.019993,0.025129,0.030364,0.035701,0.034011,0.03427,0.036006,0.039061,0.043221,0.048286,0.054102,0.060564,0.067605,0.42354,0.33659,0.25131,0.2277,0.16746,0.15993,0.095609,0.16103,0.2306,0.30177,0.37401,0.44722,0.52146,0.59685,0.55821,0.52688,0.51149,0.51326,0.53228,0.56749,0.61714,0.67937,0.75254,5.2424,4.3445,3.8038,2.4445,1.8713,1.3124,0.79004,0.4446,0.66167,1.1591,1.7083,2.2735,2.8473,2.0111,1.5207,1.6448,2.2891,3.1626,4.1409,4.8171,5.0976,5.3825,5.6719,5.966,5.1291,4.9165,5.059,5.5272,6.2546,7.1752,8.2412,9.4236,10.876,11.017,9.5122,8.78,8.1686,7.6913,7.3625,7.1954,7.199,7.3754,7.7195,8.2209,10.012,9.9327,9.857,8.5068,7.6318,6.935,6.4518,6.2168,6.2507,6.5497,7.0874,8.9062,8.6389,8.3809,8.1323,7.8932,7.6642,8.8492,6.4788,4.2152,2.2136,1.7124,3.4305,3.1247,3.1502,3.1708,3.1863,3.1967,3.2021,3.2025,3.1978,2.4463,1.3534,2.1509,3.8095,5.6344,7.5301,9.4797,2.1879,2.0154,1.8478,1.6846,1.5586,1.4088,1.2619,1.1175,0.97528,0.83505,0.71205,0.47511,0.25458,0.13853,0.29541,0.52048,0.18144,0.29585,0.41694,0.54125,0.093218,0.084843,0.077929,0.072651,0.069186,0.067663,0.068119,0.070476,0.075289,0.065144,0.055247,0.045587,0.03617,0.027046,0.018427,0.011258,0.009491,0.015153,0.023417,0.032444,0.041857,0.05157,0.061577,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.039835,0.03323,0.021754,0.016539,0.011512,0.006899,0.004126,0.00632,0.010787,0.015717,0.02082,0.026035,0.031353,0.036776,0.042311,0.040397,0.04064,0.042193,0.044953,0.048774,0.053507,0.059024,0.06523,0.39544,0.30878,0.22387,0.14187,0.16099,0.084765,0.097672,0.1819,0.28035,0.34969,0.4225,0.4963,0.57118,0.64726,0.72467,0.66332,0.63344,0.61772,0.61704,0.63162,0.661,0.7042,5.3767,4.4721,3.5816,2.7075,2.4668,2.5512,0.50616,0.6043,1.0679,1.6067,2.1659,2.7344,3.3092,3.8896,3.6206,2.9662,2.5914,2.6085,3.0125,3.689,4.5339,5.4895,6.5275,6.8211,7.1197,7.4235,6.2111,6.1334,6.3523,6.8395,7.5499,8.4391,9.4728,10.628,13.06,13.208,10.941,10.257,9.6901,9.2503,8.9461,8.7858,8.7751,8.9166,9.2088,9.6468,12.022,11.943,11.868,9.7805,9.007,8.4098,8.0111,7.8293,7.8743,8.1429,8.6208,9.2867,10.822,10.56,10.309,10.067,10.83,8.4245,6.1417,4.0608,2.5639,2.7583,4.4245,6.5425,5.5476,5.58,5.6074,5.6299,5.6473,5.6597,5.6671,4.1917,2.4996,1.372,2.1226,3.7766,5.6049,7.5057,9.4613,2.2802,2.1075,1.9397,1.8097,1.6551,1.5036,1.3551,1.1467,0.89351,0.64878,0.41361,0.20212,0.16052,0.35323,0.58334,0.081235,0.15168,0.26529,0.38639,0.51074,0.094301,0.088288,0.083899,0.081237,0.080356,0.081243,0.083818,0.087236,0.076651,0.066341,0.056289,0.046483,0.036928,0.027672,0.018922,0.011593,0.009568,0.015145,0.023473,0.032599,0.042126,0.051962,0.073792,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.040032,0.033347,0.026816,0.021164,0.019294,0.006707,0.004217,0.006753,0.011333,0.016344,0.021522,0.026816,0.032214,0.03772,0.043343,0.049092,0.047041,0.047274,0.048693,0.051229,0.05478,0.059234,0.45564,0.36764,0.28127,0.19681,0.11617,0.055399,0.14321,0.081596,0.11776,0.20571,0.30469,0.40856,0.5462,0.62176,0.69858,0.77679,0.85654,0.77362,0.74464,0.72857,0.72608,0.73741,0.7624,4.604,3.7067,2.8243,1.9628,1.1527,1.2639,1.41,2.5591,2.0777,2.6405,3.2104,3.7858,4.3663,4.9521,5.5438,4.5774,4.0233,3.7049,3.6752,3.9416,4.4596,5.168,6.0174,6.9767,8.3072,8.6165,7.6518,7.4062,7.4228,7.6946,8.1978,8.9001,9.77,10.782,11.918,13.166,13.238,12.48,11.831,11.298,10.885,10.599,10.444,10.425,10.544,10.802,11.195,11.722,14.037,12.056,11.207,10.513,9.9907,9.6521,9.5079,9.563,9.8149,10.255,10.87,13.086,12.819,12.563,13.116,10.684,8.4029,6.3291,4.6402,3.7945,4.2864,5.7894,7.7611,8.0739,8.1174,8.1561,8.19,8.219,8.2431,7.9296,6.0743,4.2648,2.5609,1.3878,2.0797,3.7289,5.5612,7.4679,9.43,2.3784,2.2054,2.0703,1.9102,1.6339,1.3645,1.1063,0.85928,0.62522,0.41307,0.26479,0.2923,0.46488,0.28326,0.16609,0.07805,0.12401,0.23568,0.35661,0.48094,0.60786,0.096281,0.094242,0.093848,0.095066,0.097821,0.099573,0.088514,0.077759,0.06729,0.057088,0.047142,0.037455,0.028077,0.019214,0.011789,0.009708,0.030012,0.033575,0.039237,0.04987,0.061714,0.073854,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.040386,0.033617,0.027007,0.020555,0.016021,0.013007,0.012791,0.015469,0.019949,0.016849,0.022101,0.027469,0.032945,0.038532,0.044241,0.050079,0.056058,0.053963,0.054191,0.05551,0.057874,0.061209,0.42785,0.3401,0.25403,0.17017,0.091931,0.052131,0.10796,0.18868,0.16284,0.1967,0.26902,0.35841,0.45665,0.56106,0.67091,0.82996,0.91062,0.99302,0.88945,0.861,0.84457,0.84065,4.7393,3.8353,2.9459,2.0749,1.2422,0.60033,0.86143,0.92392,1.1052,2.3977,3.8187,4.2774,4.8581,5.4441,6.036,6.6342,7.2395,5.6312,5.1412,4.8538,4.7983,4.9827,5.3886,5.9829,6.7311,7.6061,8.5894,10.17,8.8432,8.6935,8.7793,9.0911,9.6091,10.309,64.916,61.849,58.727,55.552,69.386,79.054,79.923,80.773,81.605,82.417,83.209,83.983,84.739,85.478,86.203,86.915,61.507,66.177,71,12.137,11.671,11.377,11.261,11.326,11.569,11.986,12.567,13.303,15.169,15.66,13.187,10.882,8.7878,7.0041,5.7465,5.3447,5.9567,7.3422,9.1829,10.693,10.747,10.796,10.841,10.881,10.916,9.9247,8.0285,6.1669,4.3494,2.6309,1.4025,2.0224,3.6662,5.5033,7.4166,9.3858,2.4826,2.1754,1.8843,1.607,1.3432,1.0931,0.85851,0.64593,0.47439,0.39197,0.44681,0.60259,0.43367,0.3102,0.19082,0.088145,0.099508,0.2071,0.32756,0.45184,0.57879,0.10816,0.10815,0.10963,0.11255,0.11233,0.10076,0.089529,0.078611,0.067988,0.057643,0.047563,0.037752,0.030809,0.02386,0.019321,0.018801,0.022549,0.029037,0.03832,0.049973,0.061941,0.07421,NaN,NaN,NaN,NaN
