NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.015243,0.014759,0.014305,0.017147,0.016677,0.016241,0.015839,0.01547,0.015136,0.014836,0.014571,0.01434,0.014145,0.013984,0.013859,0.01377,0.013718,0.013702,0.012994,0.012037,0.01206,0.012116,0.012205,0.012328,0.012484,0.012673,0.012895,0.013151,0.013439,0.01376,0.014115,0.014503,0.014924,0.015379,0.008313,0.008502,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.002229,0.002025,0.001837,0.001663,0.0015,0.007091,0.006053,0.003632,0.003027,0.002455,0.001934,0.001507,0.001258,0.001285,0.001566,0.001991,0.002483,0.003007,0.003547,0.004532,0.003703,0.003929,0.005086,0.006732,0.008619,0.01065,0.012632,0.013474,0.014293,0.015089,0.015862,0.01661,0.016077,0.014432,0.013375,0.013001,0.013341,0.014343,0.0159,0.017902,0.020261,0.022922,0.026796,0.027175,0.027518,0.027822,0.024551,0.022755,0.021218,0.019965,0.019024,0.018424,0.01819,0.018338,0.018869,0.019774,0.021031,0.02432,0.024142,0.023928,0.023677,0.020096,0.018139,0.016281,0.01453,0.012906,0.011443,0.010194,0.009241,0.008683,0.008611,0.009418,0.009104,0.008777,0.008438,0.008086,0.007723,0.006026,0.00397,0.001949,0.00052568,0.002269,0.004299,0.006359,0.00473,0.004154,0.003571,0.002986,0.002403,0.001839,0.001336,0.001016,0.001086,0.001513,0.002104,0.002769,0.010261,0.009752,0.01132,0.012933,0.014589,0.016289,0.018037,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.012903,0.01123,0.00961,0.008044,0.006535,0.005094,0.003754,0.002611,0.001964,0.002545,0.002789,0.003107,0.003499,0.003964,0.002046,0.002169,0.002293,0.002421,0.002556,0.002703,0.002864,0.002271,0.001718,0.002007,0.002952,0.004177,0.005546,0.007023,0.008596,0.010266,0.012032,0.013899,0.048857,0.042048,0.1211,0.10856,0.095805,0.082854,0.069734,0.056518,0.043385,0.030855,0.020745,0.018602,0.02701,0.040165,0.049616,0.027106,0.045916,0.080966,0.11896,0.10469,0.11599,0.12751,0.13923,0.15114,0.16324,0.17552,0.16628,0.13802,0.12275,0.12461,0.14287,0.17273,0.2099,0.25879,0.26218,0.2655,0.26874,0.2719,0.27498,0.27798,0.20261,0.16247,0.12952,0.10977,0.11055,0.13201,0.15483,0.1487,0.14255,0.13639,0.13019,0.12395,0.11768,0.11135,0.13429,0.1005,0.067374,0.038892,0.034383,0.035795,0.028558,0.021455,0.014535,0.008025,0.003996,0.007899,0.014156,0.020661,0.027184,0.06129,0.078152,0.10406,0.11163,0.13901,0.16676,0.19486,0.018105,0.018585,0.019535,0.020885,0.02257,0.024533,0.026732,0.030227,0.028066,0.025917,0.023781,0.021656,0.019541,0.017436,0.021135,0.016822,0.012721,0.008957,0.006006,0.005298,0.005158,0.006011,0.009965,0.014747,0.019812,0.025035,0.030383,0.035851,0.041441,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.021067,0.017876,0.014778,0.011772,0.008866,0.006109,0.003719,0.002736,0.004233,0.0067,0.005968,0.006176,0.007268,0.008963,0.01103,0.013348,0.01586,0.01854,0.021379,0.02467,0.026656,0.028661,0.024747,0.023956,0.023149,0.10118,0.080846,0.061617,0.043551,0.026979,0.013967,0.014707,0.026882,0.040724,0.031955,0.02481,0.016204,0.008971,0.014861,0.029471,0.047349,0.062751,0.074466,0.086863,0.099938,0.14017,0.13907,0.14558,0.15963,0.1805,0.20723,0.23901,0.27525,0.31557,1.7413,1.4547,1.8274,2.2522,1.9879,1.7127,1.4269,1.132,0.83174,0.54003,0.32668,0.40558,0.70286,0.60522,0.96242,1.8646,2.8091,1.3815,1.6192,1.8691,2.1288,2.3969,2.6722,2.9544,3.2431,2.0923,1.5106,1.3801,1.8558,2.6726,1.3635,1.394,1.4206,1.4426,1.4596,1.4712,1.4773,1.4778,0.83491,0.67094,1.1044,1.7517,0.40029,0.35425,0.34377,0.38079,0.46184,0.57534,0.71184,0.86579,1.0341,1.2152,3.2643,3.1672,1.6574,1.6772,1.6997,1.7246,1.7518,1.7811,1.8123,1.8455,1.8804,1.9171,1.9554,2.3562,0.40609,0.3654,0.32875,0.29657,0.26948,0.24829,0.23395,0.22726,0.24715,0.19317,0.14013,0.088922,0.045495,0.046248,0.090585,0.14296,0.19768,0.25386,0.31135,0.094176,0.10262,0.095199,0.078513,0.069579,0.061204,0.053415,0.046266,0.039857,0.034365,0.03007,0.027349,0.02655,0.027759,0.027999,0.017594,0.010539,0.013638,0.02314,0.034125,0.045632,0.057464,0.069585,0.082003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020561,0.017269,0.014074,0.010977,0.007998,0.005223,0.003091,0.003191,0.005372,0.008093,0.010969,0.013917,0.012777,0.012683,0.013083,0.013957,0.015257,0.016922,0.018899,0.021147,0.023637,0.026351,0.029276,0.21729,0.16103,0.073739,0.053098,0.033809,0.017106,0.01286,0.02592,0.041662,0.057391,0.072773,0.08778,0.10246,0.066961,0.05309,0.037063,0.019124,0.006675,0.026333,0.051274,0.078747,0.1086,0.11971,0.13445,0.20636,0.20745,0.21514,1.6336,1.4674,1.268,1.0346,0.76782,0.47212,0.1952,0.33524,0.76891,1.5776,2.4107,0.45436,0.69057,1.0399,1.4332,1.8521,2.2906,2.7465,3.2187,2.5137,2.2315,2.2887,2.6587,3.2442,4.5383,4.877,5.2229,5.5758,5.9354,5.774,5.0368,4.3261,3.6603,3.0791,2.6596,2.5162,2.7302,3.4143,3.4781,3.5373,3.5916,3.6408,3.3001,2.7101,2.16,1.6873,1.3799,1.3688,1.678,1.6506,1.5441,1.4312,1.3124,1.1887,1.0616,0.93362,2.5942,2.1973,1.8971,1.8039,0.60504,0.58748,0.57517,0.5682,0.56658,0.57025,0.57904,0.59272,0.611,0.6336,0.97643,1.422,1.8859,2.3655,0.45513,0.43067,0.41112,0.39665,0.38744,0.38357,0.41544,0.35939,0.3042,0.2498,0.19623,0.14385,0.094147,0.054822,0.056383,0.097575,0.52629,0.49076,0.58659,0.72991,0.086834,0.079608,0.073219,0.067728,0.063204,0.059717,0.057324,0.056061,0.055923,0.056867,0.058816,0.055496,0.043472,0.031804,0.020813,0.012129,0.012218,0.020972,0.031987,0.043683,0.055756,0.068139,0.080837,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020431,0.017084,0.013838,0.010693,0.007675,0.004894,0.00293,0.003496,0.00588,0.008695,0.011643,0.014661,0.017732,0.016423,0.016267,0.016516,0.017171,0.018212,0.019613,0.021339,0.02336,0.025652,0.028193,0.20605,0.16647,0.11959,0.093507,0.019834,0.012375,0.025188,0.041841,0.058551,0.074878,0.09077,0.10626,0.12142,0.13633,0.085231,0.068436,0.049879,0.030712,0.01867,0.032192,0.058071,0.088065,0.12091,0.15629,0.19411,1.5756,1.4694,1.3307,1.1582,0.95124,0.71006,0.43878,0.18049,0.31094,0.68328,1.1112,1.0603,1.3621,1.8893,2.4584,1.6224,2.056,2.5131,2.9897,3.4841,3.9951,4.1111,3.6377,3.3465,3.2779,3.4488,3.8409,4.4164,6.4574,6.843,7.2359,7.6357,7.1176,6.3927,5.6933,5.0274,4.4127,3.8819,3.4897,3.3097,4.4882,4.5675,4.6427,4.7135,4.7795,4.0626,3.4868,2.9438,2.4513,2.0468,1.7978,1.7842,2.4114,2.3052,2.1922,2.0724,1.9461,1.8134,2.6449,2.1646,1.6823,1.2739,1.1291,1.42,0.4835,0.4514,0.42216,0.39617,0.37393,0.35607,0.34329,0.33628,0.31898,0.55379,0.9615,1.4074,1.8729,2.3547,0.50708,0.48972,0.47707,0.46919,0.46606,0.50332,0.446,0.38968,0.33425,0.27964,0.22588,0.17324,0.12273,0.44658,0.38212,0.33243,0.30351,0.40735,0.5475,0.69063,0.089523,0.084115,0.07964,0.076128,0.073601,0.072065,0.071503,0.071883,0.073155,0.075258,0.069855,0.057359,0.045149,0.033292,0.022077,0.012913,0.011911,0.020311,0.031352,0.043153,0.055353,0.067877,0.080724,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.020384,0.01698,0.01368,0.010486,0.007426,0.004637,0.002849,0.003796,0.006332,0.009231,0.012248,0.015332,0.01847,0.021663,0.020214,0.020016,0.020165,0.02067,0.021525,0.022721,0.024238,0.026059,0.028164,0.19461,0.1545,0.11605,0.086837,0.055986,0.041984,0.055566,0.05951,0.07681,0.093634,0.11,0.12596,0.14159,0.15698,0.1722,0.10635,0.087462,0.067773,0.049555,0.039819,0.048623,0.072156,0.10277,0.13751,0.12118,0.18145,1.0572,1.1314,0.95045,0.73486,0.48804,0.23595,0.24486,0.57289,0.97326,1.419,1.7769,1.458,1.4131,1.6075,1.9409,2.3439,3.1197,3.6314,4.1621,4.7105,5.2758,5.3583,4.9533,4.695,4.6077,4.7088,5.0026,5.4794,8.1022,8.5264,8.9581,9.4094,8.6631,7.9438,7.2514,6.5894,5.9657,5.3956,4.9046,4.531,4.3235,5.7055,5.7951,5.8809,5.511,4.9202,4.3548,3.8188,3.3218,2.8821,2.5321,2.3203,3.204,3.0977,2.9848,2.8652,2.7389,3,2.5149,1.9815,1.407,0.82435,0.48767,0.94083,0.92922,0.91425,0.90033,0.88742,0.8755,0.86457,0.8547,0.84598,0.58281,0.33803,0.5355,0.9363,1.3821,1.8494,2.3338,0.57291,0.56155,0.55459,0.55201,0.59411,0.53531,0.47766,0.42104,0.36535,0.31053,0.44543,0.35575,0.27264,0.20057,0.15231,0.15039,0.23403,0.369,0.50886,0.6518,0.097243,0.093564,0.090801,0.088947,0.087983,0.087879,0.088595,0.090087,0.097844,0.084575,0.071605,0.058922,0.046533,0.034501,0.02309,0.013581,0.011795,0.019915,0.031,0.042913,0.055248,0.067918,0.080923,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.025184,0.021146,0.013601,0.010354,0.00725,0.004449,0.002824,0.004066,0.006723,0.009697,0.012781,0.01593,0.019135,0.022396,0.025717,0.024167,0.023936,0.024015,0.024413,0.025133,0.026171,0.027522,0.029173,0.18296,0.14231,0.10337,0.06664,0.068709,0.034871,0.021512,0.046926,0.079495,0.11334,0.13045,0.14688,0.16298,0.17885,0.19456,0.2102,0.13187,0.11183,0.092184,0.075706,0.067849,0.074464,0.094971,0.16626,0.1991,0.28102,0.40076,0.71441,1.5047,0.62128,0.38388,0.23675,0.42933,0.78368,1.1988,1.6597,2.1628,2.3442,2.0504,1.9032,1.9143,2.0772,2.3713,2.7762,4.7979,5.381,5.9824,6.6013,6.8445,6.5062,6.2981,6.237,6.3371,6.6067,7.0465,7.6512,10.285,10.754,11.172,10.422,9.7022,9.0129,8.3541,7.7293,7.1458,6.6163,6.16,5.8041,6.8995,7.002,7.0759,6.4654,5.8811,5.323,4.7933,4.2972,3.8449,3.4535,3.1491,2.9662,3.9238,3.81,3.6898,3.5631,3.1676,2.663,2.1086,1.5079,0.87691,0.3808,0.79581,1.504,1.5012,1.4985,1.4957,1.4928,1.4898,1.4867,1.4549,1.0349,0.63854,0.36553,0.51189,0.90173,1.3467,1.8159,2.3031,0.65031,0.64404,0.64187,0.68816,0.62766,0.56847,0.51046,0.52542,0.42585,0.33073,0.24079,0.15936,0.10155,0.10884,0.17189,0.093168,0.19773,0.33115,0.47061,0.61337,0.10904,0.10683,0.10545,0.10489,0.1051,0.10606,0.10772,0.11349,0.099681,0.086209,0.073049,0.060186,0.047626,0.035428,0.023847,0.014096,0.011819,0.019771,0.030927,0.042962,0.055439,0.068263,0.11181,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.02523,0.021138,0.017133,0.013175,0.011309,0.004325,0.002832,0.004293,0.007049,0.010092,0.013241,0.016454,0.019723,0.023051,0.026443,0.029903,0.028302,0.028045,0.028071,0.02839,0.029008,0.029926,0.21392,0.17106,0.12988,0.090506,0.05384,0.026784,0.072751,0.050164,0.047836,0.066539,0.09433,0.12574,0.15943,0.18558,0.20193,0.21813,0.23427,0.18332,0.16294,0.14253,0.12364,0.10897,0.1026,0.18905,0.18281,0.22329,0.29826,0.40997,1.1159,1.033,1.3654,1.7374,0.38212,0.60021,0.95464,1.3768,1.8492,2.3661,2.9254,3.1867,2.9895,2.8997,2.9306,3.0925,3.3893,3.8184,6.0259,6.6599,7.3129,8.9863,8.6017,8.3276,8.176,8.1599,8.2905,8.5761,9.0207,9.6238,10.382,13.959,13.16,12.401,11.677,10.986,10.328,9.7043,9.1168,8.5723,8.0808,7.6572,7.3208,8.2704,8.1415,7.5326,6.9518,6.3984,5.8737,5.3804,4.9245,4.5159,4.1696,3.9061,4.7877,4.6717,4.5497,4.0302,3.5601,3.0475,2.4979,1.9258,1.375,0.99951,1.1253,1.7155,2.1238,2.1295,2.1346,2.139,2.1428,2.1459,1.9612,1.5312,1.1087,0.70716,0.40607,0.48746,0.85964,1.3025,1.7732,2.2634,0.73789,0.73606,0.78578,0.72339,0.66649,0.56471,0.46999,0.38381,0.30938,0.25319,0.22561,0.23443,0.27489,0.29459,0.16441,0.083671,0.16313,0.29386,0.43275,0.57533,0.72093,0.123,0.12273,0.12318,0.12433,0.12612,0.12959,0.11521,0.1012,0.087529,0.074185,0.061149,0.048426,0.036073,0.024344,0.014437,0.01195,0.04593,0.050941,0.058019,0.075839,0.093633,0.11183,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.025376,0.021229,0.017167,0.013196,0.009969,0.00763,0.006697,0.007662,0.01,0.010414,0.013625,0.016901,0.020234,0.023628,0.027088,0.03062,0.03423,0.032639,0.032359,0.032344,0.032603,0.033143,0.20235,0.15892,0.11721,0.077496,0.041563,0.025198,0.050186,0.095325,0.083331,0.084999,0.099131,0.12163,0.14937,0.18087,0.21559,0.25343,0.25955,0.27621,0.22124,0.20026,0.18005,0.28954,0.18237,0.13661,0.13931,0.16828,0.22736,0.33058,0.48406,1.4348,1.2133,1.2222,1.2984,1.3296,1.1188,1.5353,2.011,2.5365,3.1075,3.7218,4.4253,4.3439,4.3591,4.4836,4.7288,5.1024,5.6076,6.2437,8.0116,8.7147,10.974,10.651,10.438,10.344,10.38,10.554,55.262,54.84,53.437,51.013,83.295,69.792,67.435,65.463,63.878,62.683,61.88,61.47,61.456,61.839,62.62,63.8,21.948,24.143,8.7172,8.1373,7.5866,7.0652,6.5748,6.1189,5.7036,5.3379,5.0346,4.8096,5.5744,5.0523,4.6007,4.1123,3.592,3.0496,2.5064,2.0111,1.6741,1.6703,2.0632,2.7724,2.7853,2.7971,2.8079,2.8176,2.8263,2.4911,2.0543,1.622,1.1965,0.78977,0.46386,0.46966,0.81323,1.2512,1.7227,2.2158,0.83494,0.85105,0.74656,0.65093,0.5655,0.4924,0.43475,0.39646,0.38096,0.38918,0.41856,0.46455,0.47117,0.33242,0.19899,0.092624,0.13157,0.25733,0.39535,0.53771,0.68325,0.14152,0.14217,0.14346,0.14538,0.14619,0.1312,0.1166,0.10239,0.088534,0.075014,0.061813,0.048934,0.040165,0.032574,0.028193,0.028328,0.032866,0.040405,0.058379,0.075933,0.093909,0.1123,NaN,NaN,NaN,NaN
