NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063863,0.061788,0.059869,0.056376,0.054766,0.05327,0.051888,0.050621,0.049469,0.048432,0.04751,0.046703,0.046012,0.045438,0.04498,0.044639,0.044416,0.044311,0.044692,0.044894,0.044932,0.045088,0.045361,0.04575,0.046254,0.046871,0.0476,0.04844,0.049389,0.050447,0.051612,0.052883,0.05426,0.055741,0.061939,0.064062,0.06631,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.067391,0.061179,0.055093,0.04915,0.043376,0.039231,0.035974,0.024926,0.019825,0.014805,0.009874,0.005092,0.001688,0.005193,0.009864,0.014602,0.019348,0.024097,0.028852,0.033258,0.030711,0.031408,0.034687,0.039767,0.04615,0.053648,0.056015,0.058051,0.060531,0.063465,0.066847,0.070656,0.069716,0.062051,0.056017,0.052107,0.050751,0.0521,0.055924,0.061747,0.069056,0.077435,0.087971,0.088896,0.089703,0.090391,0.080479,0.073611,0.06794,0.063789,0.061487,0.06127,0.063199,0.067138,0.072815,0.079918,0.088164,0.09711,0.096276,0.09532,0.094243,0.082308,0.071267,0.061898,0.054677,0.05023,0.04913,0.051532,0.057048,0.065027,0.074886,0.078195,0.075399,0.072481,0.069443,0.066283,0.063003,0.053847,0.045154,0.037907,0.032802,0.030651,0.031818,0.035787,0.039436,0.035637,0.031911,0.028318,0.024959,0.021995,0.019684,0.01837,0.018386,0.019855,0.022627,0.026427,0.036961,0.034241,0.040838,0.04779,0.055072,0.062681,0.070623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.066241,0.057742,0.049303,0.04092,0.032608,0.024424,0.016574,0.009959,0.008518,0.012379,0.006625,0.01469,0.025827,0.037401,0.046728,0.053966,0.061125,0.068203,0.0752,0.082114,0.088944,0.086225,0.081275,0.078138,0.077041,0.078116,0.081362,0.08665,0.093779,0.10253,0.11269,0.12411,0.76899,0.67453,0.65444,0.52739,0.45827,0.3902,0.32331,0.25794,0.19504,0.13736,0.094355,0.089904,0.12809,0.18421,0.31155,0.15232,0.12662,0.27485,0.45137,0.44597,0.47635,0.50702,0.53791,0.56898,0.6002,0.63157,0.66305,0.52712,0.42897,0.38729,0.41811,0.5092,0.63715,0.77652,0.77654,0.77669,0.77697,0.77737,0.77789,0.77854,0.62758,0.50206,0.41256,0.38214,0.42348,0.52154,0.66151,0.63543,0.60982,0.58465,0.55988,0.5355,0.5115,0.48792,0.74698,0.47752,0.22634,0.15108,0.37752,0.3856,0.31162,0.24035,0.17408,0.11993,0.098484,0.12642,0.18163,0.24599,0.31365,0.38266,0.43818,0.48807,0.52173,0.67712,0.83449,0.10792,0.096965,0.089043,0.084677,0.084161,0.087387,0.093874,0.10298,0.11431,0.10559,0.097078,0.088771,0.080666,0.072759,0.065054,0.048424,0.038779,0.029373,0.020736,0.014859,0.016059,0.00317,0.006059,0.011605,0.017444,0.023363,0.029321,0.035303,0.041304,0.047322,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.065426,0.055032,0.045383,0.036595,0.028951,0.023078,0.020078,0.020859,0.024861,0.036349,0.027325,0.023831,0.02817,0.037846,0.049938,0.06315,0.076975,0.091194,0.1057,0.1261,0.13708,0.14827,0.134,0.13372,0.13472,0.84563,0.68592,0.52885,0.37536,0.22981,0.12086,0.16105,0.29486,0.44525,0.43811,0.34478,0.35936,0.47323,0.63785,0.82693,1.0311,1.2251,1.3261,1.4285,1.5323,1.3967,1.3487,1.3334,1.3513,1.4012,1.4808,1.5874,1.7179,1.87,11.499,10.034,9.3404,6.8854,6.0031,5.1378,4.2913,3.4679,2.6787,1.9525,1.3772,1.1813,1.511,2.1313,3.221,1.516,3.7768,4.0723,4.2662,4.4613,4.6564,4.8509,5.0443,5.2367,5.4281,6.406,4.073,2.6744,3.5299,5.7172,6.1639,5.8414,5.5245,5.2133,4.9081,4.6095,4.3185,4.0368,4.5436,2.237,1.3258,3.3085,2.1947,1.6116,1.1408,0.97287,1.2482,1.7801,2.4125,3.0919,3.8007,4.5321,11.283,9.1051,9.3071,9.4236,9.5179,9.5898,9.6395,9.6669,9.672,9.6549,9.6156,9.5542,9.4708,11.642,2.3254,2.0955,1.8756,1.6652,1.464,1.2715,1.0874,0.91118,0.69466,0.54041,0.38966,0.24493,0.12223,0.12425,0.24616,0.38711,0.53201,0.67843,0.82585,0.10807,0.11251,0.10553,0.086054,0.075926,0.065903,0.056006,0.046276,0.036799,0.027777,0.019768,0.014458,0.014964,0.020813,0.013842,0.010115,0.007706,0.007838,0.010429,0.01426,0.018684,0.023488,0.028614,0.034058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063668,0.053159,0.043391,0.034494,0.026795,0.02107,0.0187,0.020545,0.025549,0.032214,0.039714,0.0477,0.045432,0.043157,0.045601,0.052199,0.061714,0.073091,0.085657,0.09902,0.11295,0.12732,0.14204,0.85032,0.78603,0.62799,0.47169,0.32012,0.18183,0.11614,0.20848,0.35099,0.50335,0.65964,0.81862,0.98008,0.8459,0.77894,0.76536,0.80826,0.90127,1.0335,1.1953,1.3799,1.5833,1.9622,2.0733,1.8332,1.7967,1.7881,11.691,10.175,8.6802,7.2062,5.7561,4.3392,2.9857,1.8207,3.5922,2.3931,4.2081,3.5826,4.3641,5.1615,5.9664,6.7754,7.5868,8.4,9.2151,8.2243,6.3146,5.7138,6.764,8.9216,11.628,12.517,12.693,12.868,13.042,13.214,11.717,10.012,8.9072,8.5949,9.1423,10.423,12.235,13.946,13.568,13.196,12.83,12.469,12.115,8.8504,7.1512,6.0837,5.9598,6.8286,8.4084,8.559,7.8757,7.2022,6.542,5.9009,5.2879,4.7173,13.253,9.7644,6.5107,3.9335,2.3038,2.4784,2.6385,2.7818,2.9066,3.0119,3.0969,3.1609,3.2036,3.2247,4.604,6.7481,8.9353,11.144,2.4442,2.2184,2.0026,1.7963,1.5993,1.411,1.1874,1.0251,0.86591,0.7096,0.55623,0.4062,0.26138,0.13296,0.10827,0.22239,0.38735,0.58034,0.33004,0.42381,0.084621,0.075013,0.06564,0.056585,0.047992,0.040119,0.033429,0.028714,0.026978,0.028726,0.033383,0.024938,0.020446,0.016319,0.012745,0.010191,0.009477,0.011017,0.014197,0.018311,0.023014,0.028173,0.033747,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.063197,0.052601,0.042742,0.033747,0.025962,0.02023,0.018084,0.020373,0.025804,0.032813,0.040611,0.04888,0.0575,0.05544,0.0538,0.05606,0.061878,0.070455,0.080989,0.09288,0.10573,0.11929,0.13338,0.80048,0.6367,0.62542,0.47402,0.22482,0.12364,0.17239,0.30632,0.45617,0.61111,0.769,0.92936,1.0922,1.2578,1.0705,1.0086,0.99001,1.0172,1.0881,1.1971,1.3376,1.5041,1.6925,1.9003,2.1257,11.886,10.342,8.8208,7.3212,5.8457,4.4011,3.0113,1.7796,1.262,2.0726,3.3545,3.3199,2.1259,4.138,7.0164,8.4859,9.3017,10.119,10.938,11.758,12.58,13.406,10.552,9.1344,8.7493,9.5107,11.205,13.521,16.706,16.873,17.039,17.204,17.37,14.099,12.744,11.944,11.784,12.279,13.361,14.925,18.151,17.743,17.341,16.946,16.557,12.792,11.036,9.7103,8.9607,8.907,9.5573,10.8,12.201,11.482,10.77,10.068,9.3772,8.7011,15.249,11.608,8.0804,4.7186,2.1116,3.3766,2.451,2.2856,2.1458,2.0294,1.9333,1.8542,1.7885,1.7325,1.7394,2.5788,4.5165,6.6317,8.7913,10.973,2.5049,2.2808,2.0667,1.8622,1.6669,1.4423,1.2754,1.1119,0.95154,0.79422,0.63987,0.48862,0.34129,0.31735,0.20545,0.33969,0.57028,0.21873,0.30985,0.40335,0.075759,0.066834,0.058347,0.050486,0.043555,0.038024,0.034533,0.033683,0.035633,0.039948,0.030609,0.025924,0.021538,0.017511,0.014009,0.011424,0.010442,0.01155,0.014394,0.018332,0.022973,0.02815,0.033796,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.062991,0.052291,0.042319,0.0332,0.025287,0.019485,0.017488,0.020158,0.025976,0.033309,0.041396,0.049945,0.058853,0.06809,0.066181,0.065187,0.067504,0.072891,0.080807,0.090656,0.10194,0.11429,0.12746,0.75137,0.58789,0.42794,0.49111,0.3112,0.24315,0.35549,0.41028,0.56351,0.72022,0.87953,1.0413,1.2056,1.3728,1.543,1.3055,1.2467,1.2248,1.2418,1.2971,1.388,1.5103,1.6601,1.8338,10.589,8.7705,8.6072,6.0028,4.5331,3.1168,1.8459,1.2367,2.002,3.2858,4.6769,6.1026,7.5946,5.6852,5.1383,6.305,8.5308,11.244,13.55,14.375,15.204,16.035,16.87,15.071,13.277,12.163,11.888,12.496,13.887,15.886,18.339,21.182,21.341,21.501,18.447,16.898,15.788,15.175,15.098,15.557,16.512,17.901,19.661,22.046,21.615,21.19,17.025,15.168,13.66,12.576,11.992,11.963,12.486,13.51,15.926,15.17,14.421,13.681,12.95,12.23,13.968,10.428,7.0682,4.1176,2.9376,4.962,5.7428,5.4608,5.2007,4.962,4.7444,4.5474,4.3706,4.2136,3.1227,1.728,2.5648,4.4779,6.5665,8.6993,10.854,2.5666,2.3441,2.1315,1.9286,1.7042,1.5321,1.3637,1.1988,1.0372,0.87883,0.70387,0.45296,0.21638,0.13054,0.34192,0.59323,0.11571,0.19934,0.29052,0.38371,0.06888,0.061016,0.05392,0.047901,0.043375,0.040808,0.040545,0.0426,0.041468,0.036319,0.031462,0.026889,0.02261,0.018679,0.015244,0.012638,0.01145,0.012192,0.014718,0.018477,0.023058,0.028255,0.033983,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,0.063353,0.053068,0.042121,0.032852,0.024772,0.018831,0.016896,0.019882,0.026049,0.033688,0.042057,0.050885,0.06008,0.069621,0.079516,0.077809,0.077471,0.079994,0.085192,0.092679,0.10201,0.11279,0.1247,0.70298,0.53977,0.38006,0.22768,0.40548,0.20147,0.15061,0.33076,0.55061,0.78112,0.99123,1.1544,1.3204,1.4892,1.6613,1.8369,1.5513,1.4943,1.4699,1.4797,1.5239,1.6009,1.7083,10.436,8.5996,6.7938,5.034,5.6542,5.08,1.3362,1.9861,3.2417,4.6296,6.0578,7.5039,8.9609,10.427,10.136,8.8032,8.4892,9.2893,10.981,13.262,15.929,18.747,19.59,20.437,21.29,17.807,16.265,15.346,15.135,15.651,16.839,18.597,20.819,23.42,25.801,25.957,21.376,20.019,19.077,18.583,18.555,18.987,19.854,21.118,22.735,26.503,26.041,25.588,19.607,17.925,16.593,15.659,15.166,15.14,15.578,16.451,17.712,18.96,18.173,17.395,16.626,16.695,13.186,9.9281,7.0977,5.2522,5.4044,7.4156,9.3652,9.0211,8.6991,8.3992,8.1213,7.8651,7.6308,7.419,5.1309,3.0387,1.7072,2.59,4.488,6.5523,8.6592,10.788,2.6296,2.4083,2.1971,1.9742,1.7963,1.6223,1.4523,1.1602,0.89684,0.64115,0.39319,0.16633,0.16572,0.39445,0.1362,0.066978,0.097057,0.18093,0.2721,0.36491,0.064515,0.058169,0.052981,0.049289,0.047417,0.047554,0.049661,0.047401,0.042065,0.037037,0.0323,0.027841,0.023667,0.019826,0.016448,0.013826,0.012475,0.012912,0.015147,0.018736,0.023262,0.02849,0.019622,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,0.063493,0.053084,0.042822,0.036075,0.031042,0.01827,0.016295,0.019528,0.02601,0.03394,0.042584,0.051688,0.06117,0.071015,0.081235,0.091851,0.090486,0.090806,0.093631,0.098807,0.10605,0.11502,0.82101,0.65534,0.4924,0.33299,0.18233,0.093299,0.39918,0.23382,0.23699,0.40357,0.61445,0.84066,1.0773,1.4365,1.6073,1.7814,1.9591,2.1409,1.8087,1.7526,1.7262,1.7308,1.7665,10.324,8.4719,6.6473,4.8605,3.1531,1.7486,3.246,2.4867,5.3625,6.0223,7.4695,8.9296,10.399,11.876,13.362,14.858,13.17,12.165,11.957,12.577,13.931,15.862,18.228,20.933,24.119,24.987,25.863,20.824,19.467,18.678,18.507,18.962,20.01,21.587,23.62,26.046,30.441,26.21,24.63,23.415,22.591,22.175,22.175,22.585,23.388,24.559,26.067,27.886,30.646,24.411,22.544,20.99,19.778,18.938,18.495,18.461,18.835,19.597,20.721,22.874,22.047,21.23,19.757,16.258,13.062,10.301,8.2782,7.4991,8.2685,10.236,12.886,12.699,12.322,11.967,11.635,11.325,11.038,9.5994,7.2249,4.9652,2.9118,1.6824,2.6555,4.5469,6.5891,8.671,10.774,2.694,2.4739,2.2535,2.0691,1.6537,1.3744,1.1064,0.84898,0.60256,0.37416,0.21166,0.2742,0.48299,0.23748,0.14295,0.063575,0.079765,0.1636,0.25463,0.34699,0.43988,0.058661,0.05565,0.054303,0.054722,0.056849,0.053385,0.047849,0.042644,0.037746,0.033131,0.028786,0.024712,0.020951,0.017621,0.014983,0.013499,0.013092,0.013529,0.017444,0.013027,0.016329,0.01971,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,0.063885,0.053346,0.042973,0.032718,0.028834,0.022274,0.021114,0.025282,0.032539,0.034054,0.042967,0.052342,0.062108,0.072256,0.082799,0.093761,0.10517,0.10436,0.10533,0.10852,0.11379,0.12092,0.77377,0.60848,0.44585,0.28691,0.13963,0.097981,0.22926,0.4759,0.37399,0.40074,0.5367,0.72481,0.93773,1.1664,1.4083,1.663,2.0833,2.2675,2.1604,2.0786,2.0229,12.145,10.251,8.3841,6.544,4.738,2.9996,1.5375,1.5815,6.2238,3.0239,2.5656,5.5644,9.1114,11.859,13.347,14.845,16.352,17.871,19.402,16.492,15.686,15.534,16.052,17.19,18.862,20.977,23.461,28.816,29.711,25.79,24.09,22.868,22.169,22.023,22.435,23.382,24.822,26.705,28.982,31.612,215.42,214.45,213.69,213.14,212.8,212.66,212.72,212.98,213.44,214.09,214.95,150.56,156.02,25.792,24.329,23.197,22.414,21.996,21.948,22.269,22.946,23.962,25.294,26.066,23.181,19.655,16.466,13.714,11.586,10.361,10.292,11.368,13.312,15.828,16.479,16.049,15.642,15.258,14.896,14.557,11.778,9.3299,6.981,4.751,2.7443,1.6644,2.7635,4.6547,6.677,8.7347,10.812,2.76,2.1942,1.8917,1.604,1.33,1.0693,0.82259,0.59464,0.40456,0.31728,0.4035,0.59392,0.34535,0.24682,0.15158,0.065922,0.064469,0.14751,0.23819,0.32997,0.42216,0.062392,0.061447,0.062069,0.064195,0.059426,0.053676,0.048283,0.043218,0.038454,0.033963,0.029728,0.025747,0.020201,0.015279,0.010701,0.008248,0.010792,0.016972,0.010132,0.013171,0.016508,0.019872,NaN,NaN,NaN,NaN
